event_id,user_id,task_id,session_id,event_time,event_name,suggestion_id,prompt_group
e_004082,u_0463,t_00648,s_00648,2026-06-27T00:19,adopt_suggestion,sg_6ec5eb34b2,B
e_004083,u_0463,t_00648,s_00648,2026-06-27T00:20,adopt_suggestion,sg_f65df50805,B
e_004084,u_0463,t_00648,s_00648,2026-06-27T00:23,export_report,,B
e_004085,u_0463,t_00649,s_00649,2026-06-16T02:00,visit_product,,A
e_004086,u_0463,t_00649,s_00649,2026-06-16T02:01,upload_resume,,A
e_004087,u_0463,t_00649,s_00649,2026-06-16T02:02,upload_jd,,A
e_004088,u_0463,t_00649,s_00649,2026-06-16T02:03,generate_suggestion,,A
e_004089,u_0463,t_00649,s_00649,2026-06-16T02:05,adopt_suggestion,sg_4258e5e025,A
e_004090,u_0463,t_00649,s_00649,2026-06-16T02:06,adopt_suggestion,sg_2884feb659,A
e_004091,u_0463,t_00649,s_00649,2026-06-16T02:07,adopt_suggestion,sg_237ccf7672,A
e_004092,u_0464,t_00650,s_00650,2026-05-04T09:51,visit_product,,B
e_004093,u_0464,t_00650,s_00650,2026-05-04T09:52,upload_resume,,B
e_004094,u_0465,t_00651,s_00651,2026-06-20T03:06,visit_product,,B
e_004095,u_0465,t_00651,s_00651,2026-06-20T03:07,upload_resume,,B
e_004096,u_0465,t_00651,s_00651,2026-06-20T03:08,upload_jd,,B
e_004097,u_0465,t_00651,s_00651,2026-06-20T03:09,generate_suggestion,,B
e_004098,u_0465,t_00651,s_00651,2026-06-20T03:11,adopt_suggestion,sg_9abd4b2525,B
e_004099,u_0465,t_00651,s_00651,2026-06-20T03:12,adopt_suggestion,sg_e3e5add032,B
e_004100,u_0465,t_00651,s_00651,2026-06-20T03:13,adopt_suggestion,sg_48403b33fc,B
e_004101,u_0465,t_00651,s_00651,2026-06-20T03:16,export_report,,B
e_004102,u_0465,t_00652,s_00652,2026-06-14T02:29,visit_product,,B
e_004103,u_0466,t_00653,s_00653,2026-06-14T14:21,visit_product,,B
e_004104,u_0466,t_00653,s_00653,2026-06-14T14:22,upload_resume,,B
e_004105,u_0466,t_00653,s_00653,2026-06-14T14:23,upload_jd,,B
e_004106,u_0466,t_00653,s_00653,2026-06-14T14:24,generate_suggestion,,B
e_004107,u_0466,t_00653,s_00653,2026-06-14T14:26,adopt_suggestion,sg_bad752fe91,B
e_004108,u_0466,t_00653,s_00653,2026-06-14T14:27,adopt_suggestion,sg_5cf97692b3,B
e_004109,u_0466,t_00653,s_00653,2026-06-14T14:28,adopt_suggestion,sg_bd7d4a7e16,B
e_004110,u_0466,t_00653,s_00653,2026-06-14T14:31,export_report,,B
e_004111,u_0467,t_00654,s_00654,2026-06-10T09:30,visit_product,,A
e_004112,u_0467,t_00654,s_00654,2026-06-10T09:31,upload_resume,,A
e_004113,u_0467,t_00654,s_00654,2026-06-10T09:32,upload_jd,,A
e_004114,u_0467,t_00654,s_00654,2026-06-10T09:33,generate_suggestion,,A
e_004115,u_0467,t_00654,s_00654,2026-06-10T09:35,reject_suggestion,sg_addc29981e,A
e_004116,u_0467,t_00654,s_00654,2026-06-10T09:35,adopt_suggestion,sg_71e1290bf2,A
e_004117,u_0467,t_00654,s_00654,2026-06-10T09:36,adopt_suggestion,sg_9c494eee52,A
e_004118,u_0468,t_00655,s_00655,2026-06-07T00:16,visit_product,,B
e_004119,u_0468,t_00655,s_00655,2026-06-07T00:17,upload_resume,,B
e_004120,u_0468,t_00655,s_00655,2026-06-07T00:18,upload_jd,,B
e_004121,u_0468,t_00655,s_00655,2026-06-07T00:19,generate_suggestion,,B
e_004122,u_0468,t_00655,s_00655,2026-06-07T00:21,adopt_suggestion,sg_12d44816f7,B
e_004123,u_0468,t_00655,s_00655,2026-06-07T00:22,adopt_suggestion,sg_785a8c9c35,B
e_004124,u_0468,t_00655,s_00655,2026-06-07T00:21,reject_suggestion,sg_7569bdf280,B
e_004125,u_0469,t_00656,s_00656,2026-05-31T05:30,visit_product,,A
e_004126,u_0470,t_00657,s_00657,2026-05-15T04:17,visit_product,,B
e_004127,u_0470,t_00657,s_00657,2026-05-15T04:18,upload_resume,,B
e_004128,u_0470,t_00657,s_00657,2026-05-15T04:19,upload_jd,,B
e_004129,u_0470,t_00657,s_00657,2026-05-15T04:20,generate_suggestion,,B
e_004130,u_0470,t_00657,s_00657,2026-05-15T04:22,adopt_suggestion,sg_b8a0f102e7,B
e_004131,u_0470,t_00657,s_00657,2026-05-15T04:23,adopt_suggestion,sg_31b37b43b1,B
e_004132,u_0470,t_00657,s_00657,2026-05-15T04:24,adopt_suggestion,sg_db06b0b2fc,B
e_004133,u_0471,t_00658,s_00658,2026-05-03T12:40,visit_product,,B
e_004134,u_0471,t_00658,s_00658,2026-05-03T12:41,upload_resume,,B
e_004135,u_0471,t_00658,s_00658,2026-05-03T12:42,upload_jd,,B
e_004136,u_0471,t_00658,s_00658,2026-05-03T12:43,generate_suggestion,,B
e_004137,u_0471,t_00658,s_00658,2026-05-03T12:45,adopt_suggestion,sg_1bc87b5ff0,B
e_004138,u_0471,t_00658,s_00658,2026-05-03T12:46,adopt_suggestion,sg_49061fb8e0,B
e_004139,u_0471,t_00658,s_00658,2026-05-03T12:45,reject_suggestion,sg_31238b4eeb,B
e_004140,u_0471,t_00659,s_00659,2026-05-12T22:59,visit_product,,B
e_004141,u_0471,t_00659,s_00659,2026-05-12T23:00,upload_resume,,B
e_004142,u_0471,t_00659,s_00659,2026-05-12T23:01,upload_jd,,B
e_004143,u_0471,t_00659,s_00659,2026-05-12T23:02,generate_suggestion,,B
e_004144,u_0471,t_00659,s_00659,2026-05-12T23:04,adopt_suggestion,sg_0caf70e31f,B
e_004145,u_0471,t_00659,s_00659,2026-05-12T23:05,adopt_suggestion,sg_686f637b8d,B
e_004146,u_0471,t_00659,s_00659,2026-05-12T23:06,adopt_suggestion,sg_b1f08f3360,B
e_004147,u_0472,t_00660,s_00660,2026-05-14T07:15,visit_product,,B
e_004148,u_0472,t_00660,s_00660,2026-05-14T07:16,upload_resume,,B
e_004149,u_0472,t_00660,s_00660,2026-05-14T07:17,upload_jd,,B
e_004150,u_0472,t_00660,s_00660,2026-05-14T07:18,generate_suggestion,,B
e_004151,u_0472,t_00660,s_00660,2026-05-14T07:20,adopt_suggestion,sg_f86d554119,B
e_004152,u_0472,t_00660,s_00660,2026-05-14T07:20,reject_suggestion,sg_f4b1d9a409,B
e_004153,u_0472,t_00660,s_00660,2026-05-14T07:21,adopt_suggestion,sg_db4bd66dee,B
e_004154,u_0472,t_00661,s_00661,2026-05-07T17:37,visit_product,,B
e_004155,u_0472,t_00661,s_00661,2026-05-07T17:38,upload_resume,,B
e_004156,u_0472,t_00661,s_00661,2026-05-07T17:39,upload_jd,,B
e_004157,u_0472,t_00661,s_00661,2026-05-07T17:40,generate_suggestion,,B
e_004158,u_0472,t_00661,s_00661,2026-05-07T17:42,adopt_suggestion,sg_ad503dbc0e,B
e_004159,u_0472,t_00661,s_00661,2026-05-07T17:42,reject_suggestion,sg_943db2db66,B
e_004160,u_0472,t_00661,s_00661,2026-05-07T17:43,adopt_suggestion,sg_5afa7bfc6d,B
e_004161,u_0472,t_00661,s_00661,2026-05-07T17:43,reject_suggestion,sg_92825d8502,B
e_004162,u_0472,t_00661,s_00661,2026-05-07T17:44,reject_suggestion,sg_65f4e0b31e,B
e_004163,u_0472,t_00661,s_00661,2026-05-07T17:44,adopt_suggestion,sg_f2b8f45f82,B
e_004164,u_0473,t_00662,s_00662,2026-06-10T05:21,visit_product,,B
e_004165,u_0473,t_00662,s_00662,2026-06-10T05:22,upload_resume,,B
e_004166,u_0473,t_00662,s_00662,2026-06-10T05:23,upload_jd,,B
e_004167,u_0473,t_00663,s_00663,2026-05-18T21:35,visit_product,,A
e_004168,u_0473,t_00663,s_00663,2026-05-18T21:36,upload_resume,,A
e_004169,u_0473,t_00663,s_00663,2026-05-18T21:37,upload_jd,,A
e_004170,u_0473,t_00663,s_00663,2026-05-18T21:38,generate_suggestion,,A
e_004171,u_0473,t_00663,s_00663,2026-05-18T21:40,reject_suggestion,sg_992cf57324,A
e_004172,u_0473,t_00663,s_00663,2026-05-18T21:40,adopt_suggestion,sg_ebb57f40b2,A
e_004173,u_0473,t_00663,s_00663,2026-05-18T21:41,adopt_suggestion,sg_cdd9aa7d8f,A
e_004174,u_0473,t_00664,s_00664,2026-06-13T09:06,visit_product,,A
e_004175,u_0474,t_00665,s_00665,2026-05-14T09:32,visit_product,,A
e_004176,u_0474,t_00665,s_00665,2026-05-14T09:33,upload_resume,,A
e_004177,u_0474,t_00665,s_00665,2026-05-14T09:34,upload_jd,,A
e_004178,u_0474,t_00665,s_00665,2026-05-14T09:35,generate_suggestion,,A
e_004179,u_0474,t_00665,s_00665,2026-05-14T09:37,reject_suggestion,sg_a27670c896,A
e_004180,u_0474,t_00665,s_00665,2026-05-14T09:38,reject_suggestion,sg_441ac92cd3,A
e_004181,u_0474,t_00665,s_00665,2026-05-14T09:37,adopt_suggestion,sg_ea48f479f7,A
e_004182,u_0475,t_00666,s_00666,2026-05-18T07:59,visit_product,,B
e_004183,u_0475,t_00666,s_00666,2026-05-18T08:00,upload_resume,,B
e_004184,u_0475,t_00667,s_00667,2026-05-22T23:22,visit_product,,A
e_004185,u_0475,t_00667,s_00667,2026-05-22T23:23,upload_resume,,A
e_004186,u_0475,t_00667,s_00667,2026-05-22T23:24,upload_jd,,A
e_004187,u_0475,t_00667,s_00667,2026-05-22T23:25,generate_suggestion,,A
e_004188,u_0475,t_00667,s_00667,2026-05-22T23:27,reject_suggestion,sg_7cf8504a29,A
e_004189,u_0475,t_00667,s_00667,2026-05-22T23:28,reject_suggestion,sg_65277d7f03,A
e_004190,u_0475,t_00667,s_00667,2026-05-22T23:27,adopt_suggestion,sg_0fad9b9ead,A
e_004191,u_0476,t_00668,s_00668,2026-06-22T22:12,visit_product,,B
e_004192,u_0476,t_00668,s_00668,2026-06-22T22:13,upload_resume,,B
e_004193,u_0476,t_00668,s_00668,2026-06-22T22:14,upload_jd,,B
e_004194,u_0476,t_00668,s_00668,2026-06-22T22:15,generate_suggestion,,B
e_004195,u_0476,t_00668,s_00668,2026-06-22T22:17,adopt_suggestion,sg_9c46a22af4,B
e_004196,u_0476,t_00668,s_00668,2026-06-22T22:18,adopt_suggestion,sg_82c5ceeb28,B
e_004197,u_0476,t_00668,s_00668,2026-06-22T22:19,adopt_suggestion,sg_9226df9710,B
e_004198,u_0476,t_00668,s_00668,2026-06-22T22:22,export_report,,B
e_004199,u_0477,t_00669,s_00669,2026-05-16T05:20,visit_product,,A
e_004200,u_0477,t_00669,s_00669,2026-05-16T05:21,upload_resume,,A
e_004201,u_0477,t_00670,s_00670,2026-06-28T22:31,visit_product,,B
e_004202,u_0477,t_00670,s_00670,2026-06-28T22:32,upload_resume,,B
e_004203,u_0478,t_00671,s_00671,2026-05-24T14:59,visit_product,,B
e_004204,u_0478,t_00671,s_00671,2026-05-24T15:00,upload_resume,,B
e_004205,u_0478,t_00671,s_00671,2026-05-24T15:01,upload_jd,,B
e_004206,u_0478,t_00671,s_00671,2026-05-24T15:02,generate_suggestion,,B
e_004207,u_0478,t_00671,s_00671,2026-05-24T15:04,adopt_suggestion,sg_cc604f6b43,B
e_004208,u_0478,t_00671,s_00671,2026-05-24T15:04,reject_suggestion,sg_5123d1d722,B
e_004209,u_0478,t_00671,s_00671,2026-05-24T15:05,reject_suggestion,sg_6c0a8591ae,B
e_004210,u_0478,t_00671,s_00671,2026-05-24T15:06,reject_suggestion,sg_25f127f10d,B
e_004211,u_0478,t_00671,s_00671,2026-05-24T15:07,reject_suggestion,sg_dc08bf3426,B
e_004212,u_0478,t_00671,s_00671,2026-05-24T15:05,adopt_suggestion,sg_94c86fad2d,B
e_004213,u_0478,t_00672,s_00672,2026-05-02T04:49,visit_product,,B
e_004214,u_0478,t_00672,s_00672,2026-05-02T04:50,upload_resume,,B
e_004215,u_0479,t_00673,s_00673,2026-06-26T06:11,visit_product,,B
e_004216,u_0479,t_00673,s_00673,2026-06-26T06:12,upload_resume,,B
e_004217,u_0479,t_00673,s_00673,2026-06-26T06:13,upload_jd,,B
e_004218,u_0479,t_00673,s_00673,2026-06-26T06:14,generate_suggestion,,B
e_004219,u_0479,t_00673,s_00673,2026-06-26T06:16,adopt_suggestion,sg_332d0849a1,B
e_004220,u_0479,t_00673,s_00673,2026-06-26T06:16,reject_suggestion,sg_4c630ace99,B
e_004221,u_0479,t_00673,s_00673,2026-06-26T06:17,adopt_suggestion,sg_cb641708ba,B
e_004222,u_0480,t_00674,s_00674,2026-05-24T00:36,visit_product,,A
e_004223,u_0480,t_00674,s_00674,2026-05-24T00:37,upload_resume,,A
e_004224,u_0480,t_00674,s_00674,2026-05-24T00:38,upload_jd,,A
e_004225,u_0480,t_00674,s_00674,2026-05-24T00:39,generate_suggestion,,A
e_004226,u_0480,t_00674,s_00674,2026-05-24T00:41,reject_suggestion,sg_d4100f2b35,A
e_004227,u_0480,t_00674,s_00674,2026-05-24T00:42,reject_suggestion,sg_9c65786912,A
e_004228,u_0480,t_00674,s_00674,2026-05-24T00:41,adopt_suggestion,sg_a1026ba910,A
e_004229,u_0480,t_00674,s_00674,2026-05-24T00:43,reject_suggestion,sg_49e23fce6b,A
e_004230,u_0480,t_00674,s_00674,2026-05-24T00:44,reject_suggestion,sg_bb32e200ea,A
e_004231,u_0480,t_00674,s_00674,2026-05-24T00:45,reject_suggestion,sg_3401388475,A
e_004232,u_0481,t_00675,s_00675,2026-06-11T06:48,visit_product,,B
e_004233,u_0481,t_00675,s_00675,2026-06-11T06:49,upload_resume,,B
e_004234,u_0481,t_00675,s_00675,2026-06-11T06:50,upload_jd,,B
e_004235,u_0481,t_00675,s_00675,2026-06-11T06:51,generate_suggestion,,B
e_004236,u_0481,t_00675,s_00675,2026-06-11T06:53,adopt_suggestion,sg_c590a142a7,B
e_004237,u_0481,t_00675,s_00675,2026-06-11T06:53,reject_suggestion,sg_d61d406cc7,B
e_004238,u_0481,t_00675,s_00675,2026-06-11T06:54,reject_suggestion,sg_bbe43662f6,B
e_004239,u_0481,t_00675,s_00675,2026-06-11T06:54,adopt_suggestion,sg_539a4dbfdd,B
e_004240,u_0481,t_00675,s_00675,2026-06-11T06:55,adopt_suggestion,sg_7e0587c94f,B
e_004241,u_0481,t_00675,s_00675,2026-06-11T06:56,adopt_suggestion,sg_7bc60c1f38,B
e_004242,u_0482,t_00676,s_00676,2026-05-19T00:39,visit_product,,B
e_004243,u_0482,t_00676,s_00676,2026-05-19T00:40,upload_resume,,B
e_004244,u_0482,t_00676,s_00676,2026-05-19T00:41,upload_jd,,B
e_004245,u_0482,t_00676,s_00676,2026-05-19T00:42,generate_suggestion,,B
e_004246,u_0482,t_00676,s_00676,2026-05-19T00:44,adopt_suggestion,sg_b7634c49f2,B
e_004247,u_0482,t_00676,s_00676,2026-05-19T00:45,adopt_suggestion,sg_5d161b710d,B
e_004248,u_0482,t_00676,s_00676,2026-05-19T00:46,adopt_suggestion,sg_34e1d767cf,B
e_004249,u_0482,t_00676,s_00676,2026-05-19T00:47,adopt_suggestion,sg_042df92a87,B
e_004250,u_0482,t_00676,s_00676,2026-05-19T00:48,adopt_suggestion,sg_720cd51229,B
e_004251,u_0482,t_00676,s_00676,2026-05-19T00:49,adopt_suggestion,sg_070dce77b9,B
e_004252,u_0483,t_00677,s_00677,2026-05-20T05:06,visit_product,,A
e_004253,u_0483,t_00677,s_00677,2026-05-20T05:07,upload_resume,,A
e_004254,u_0483,t_00677,s_00677,2026-05-20T05:08,upload_jd,,A
e_004255,u_0483,t_00677,s_00677,2026-05-20T05:09,generate_suggestion,,A
e_004256,u_0483,t_00677,s_00677,2026-05-20T05:11,reject_suggestion,sg_47a5e476ea,A
e_004257,u_0483,t_00677,s_00677,2026-05-20T05:11,adopt_suggestion,sg_1e11d5ba87,A
e_004258,u_0483,t_00677,s_00677,2026-05-20T05:12,reject_suggestion,sg_136ef6a49b,A
e_004259,u_0483,t_00677,s_00677,2026-05-20T05:16,export_report,,A
e_004260,u_0483,t_00678,s_00678,2026-05-28T08:14,visit_product,,B
e_004261,u_0484,t_00679,s_00679,2026-05-02T14:55,visit_product,,A
e_004262,u_0484,t_00679,s_00679,2026-05-02T14:56,upload_resume,,A
e_004263,u_0484,t_00679,s_00679,2026-05-02T14:57,upload_jd,,A
e_004264,u_0484,t_00679,s_00679,2026-05-02T14:58,generate_suggestion,,A
e_004265,u_0484,t_00679,s_00679,2026-05-02T15:00,adopt_suggestion,sg_2bf065793b,A
e_004266,u_0484,t_00679,s_00679,2026-05-02T15:01,adopt_suggestion,sg_2678189d41,A
e_004267,u_0484,t_00679,s_00679,2026-05-02T15:02,adopt_suggestion,sg_4e35ed24f1,A
e_004268,u_0484,t_00679,s_00679,2026-05-02T15:05,export_report,,A
e_004269,u_0485,t_00680,s_00680,2026-05-21T13:12,visit_product,,B
e_004270,u_0485,t_00680,s_00680,2026-05-21T13:13,upload_resume,,B
e_004271,u_0485,t_00680,s_00680,2026-05-21T13:14,upload_jd,,B
e_004272,u_0485,t_00680,s_00680,2026-05-21T13:15,generate_suggestion,,B
e_004273,u_0485,t_00680,s_00680,2026-05-21T13:17,adopt_suggestion,sg_732ae2c146,B
e_004274,u_0485,t_00680,s_00680,2026-05-21T13:18,adopt_suggestion,sg_4dffddb3db,B
e_004275,u_0485,t_00680,s_00680,2026-05-21T13:17,reject_suggestion,sg_79cf2c5bb2,B
e_004276,u_0485,t_00680,s_00680,2026-05-21T13:19,adopt_suggestion,sg_2bcf676137,B
e_004277,u_0485,t_00680,s_00680,2026-05-21T13:20,adopt_suggestion,sg_0762145606,B
e_004278,u_0485,t_00680,s_00680,2026-05-21T13:21,adopt_suggestion,sg_d85dc714d0,B
e_004279,u_0485,t_00681,s_00681,2026-05-20T07:44,visit_product,,B
e_004280,u_0485,t_00681,s_00681,2026-05-20T07:45,upload_resume,,B
e_004281,u_0485,t_00681,s_00681,2026-05-20T07:46,upload_jd,,B
e_004282,u_0485,t_00681,s_00681,2026-05-20T07:47,generate_suggestion,,B
e_004283,u_0485,t_00681,s_00681,2026-05-20T07:49,adopt_suggestion,sg_0b2f336999,B
e_004284,u_0485,t_00681,s_00681,2026-05-20T07:49,reject_suggestion,sg_315c2a94a7,B
e_004285,u_0485,t_00681,s_00681,2026-05-20T07:50,adopt_suggestion,sg_daaf904ef3,B
e_004286,u_0486,t_00682,s_00682,2026-05-04T19:51,visit_product,,B
e_004287,u_0486,t_00682,s_00682,2026-05-04T19:52,upload_resume,,B
e_004288,u_0486,t_00682,s_00682,2026-05-04T19:53,upload_jd,,B
e_004289,u_0486,t_00682,s_00682,2026-05-04T19:54,generate_suggestion,,B
e_004290,u_0486,t_00682,s_00682,2026-05-04T19:56,adopt_suggestion,sg_c5e06df438,B
e_004291,u_0486,t_00682,s_00682,2026-05-04T19:56,reject_suggestion,sg_aad2023790,B
e_004292,u_0486,t_00682,s_00682,2026-05-04T19:57,adopt_suggestion,sg_5d40e3db1b,B
e_004293,u_0486,t_00682,s_00682,2026-05-04T20:01,export_report,,B
e_004294,u_0487,t_00683,s_00683,2026-05-02T15:13,visit_product,,A
e_004295,u_0487,t_00683,s_00683,2026-05-02T15:14,upload_resume,,A
e_004296,u_0487,t_00683,s_00683,2026-05-02T15:15,upload_jd,,A
e_004297,u_0487,t_00684,s_00684,2026-06-20T00:21,visit_product,,B
e_004298,u_0487,t_00684,s_00684,2026-06-20T00:22,upload_resume,,B
e_004299,u_0487,t_00684,s_00684,2026-06-20T00:23,upload_jd,,B
e_004300,u_0487,t_00684,s_00684,2026-06-20T00:24,generate_suggestion,,B
e_004301,u_0487,t_00684,s_00684,2026-06-20T00:26,adopt_suggestion,sg_c668906e66,B
e_004302,u_0487,t_00684,s_00684,2026-06-20T00:27,adopt_suggestion,sg_998dfb6dae,B
e_004303,u_0487,t_00684,s_00684,2026-06-20T00:28,adopt_suggestion,sg_59612b27aa,B
e_004304,u_0488,t_00685,s_00685,2026-05-05T03:30,visit_product,,A
e_004305,u_0488,t_00685,s_00685,2026-05-05T03:31,upload_resume,,A
e_004306,u_0488,t_00685,s_00685,2026-05-05T03:32,upload_jd,,A
e_004307,u_0488,t_00685,s_00685,2026-05-05T03:33,generate_suggestion,,A
e_004308,u_0488,t_00685,s_00685,2026-05-05T03:35,adopt_suggestion,sg_ec1c34a18e,A
e_004309,u_0488,t_00685,s_00685,2026-05-05T03:35,reject_suggestion,sg_5c6ee59d98,A
e_004310,u_0488,t_00685,s_00685,2026-05-05T03:36,reject_suggestion,sg_1a19b63129,A
e_004311,u_0488,t_00685,s_00685,2026-05-05T03:40,export_report,,A
e_004312,u_0489,t_00686,s_00686,2026-06-12T22:06,visit_product,,B
e_004313,u_0489,t_00686,s_00686,2026-06-12T22:07,upload_resume,,B
e_004314,u_0489,t_00686,s_00686,2026-06-12T22:08,upload_jd,,B
e_004315,u_0489,t_00686,s_00686,2026-06-12T22:09,generate_suggestion,,B
e_004316,u_0489,t_00686,s_00686,2026-06-12T22:11,adopt_suggestion,sg_216e767512,B
e_004317,u_0489,t_00686,s_00686,2026-06-12T22:12,adopt_suggestion,sg_c3615ea631,B
e_004318,u_0489,t_00686,s_00686,2026-06-12T22:13,adopt_suggestion,sg_58c78bc9d1,B
e_004319,u_0489,t_00687,s_00687,2026-05-07T07:14,visit_product,,B
e_004320,u_0489,t_00687,s_00687,2026-05-07T07:15,upload_resume,,B
e_004321,u_0489,t_00687,s_00687,2026-05-07T07:16,upload_jd,,B
e_004322,u_0489,t_00687,s_00687,2026-05-07T07:17,generate_suggestion,,B
e_004323,u_0489,t_00687,s_00687,2026-05-07T07:19,adopt_suggestion,sg_493f9f725f,B
e_004324,u_0489,t_00687,s_00687,2026-05-07T07:20,adopt_suggestion,sg_5b7e934d2c,B
e_004325,u_0489,t_00687,s_00687,2026-05-07T07:21,adopt_suggestion,sg_ef2e73e92f,B
e_004326,u_0489,t_00687,s_00687,2026-05-07T07:22,adopt_suggestion,sg_becf656488,B
e_004327,u_0489,t_00687,s_00687,2026-05-07T07:19,reject_suggestion,sg_e88237211c,B
e_004328,u_0489,t_00687,s_00687,2026-05-07T07:23,adopt_suggestion,sg_c00ce8cf86,B
e_004329,u_0490,t_00688,s_00688,2026-05-12T00:09,visit_product,,A
e_004330,u_0490,t_00688,s_00688,2026-05-12T00:10,upload_resume,,A
e_004331,u_0491,t_00689,s_00689,2026-05-31T15:54,visit_product,,A
e_004332,u_0491,t_00689,s_00689,2026-05-31T15:55,upload_resume,,A
e_004333,u_0491,t_00689,s_00689,2026-05-31T15:56,upload_jd,,A
e_004334,u_0491,t_00689,s_00689,2026-05-31T15:57,generate_suggestion,,A
e_004335,u_0491,t_00689,s_00689,2026-05-31T15:59,adopt_suggestion,sg_3946183241,A
e_004336,u_0491,t_00689,s_00689,2026-05-31T16:00,adopt_suggestion,sg_e8fad241ab,A
e_004337,u_0491,t_00689,s_00689,2026-05-31T16:01,adopt_suggestion,sg_9d4fbe991b,A
e_004338,u_0491,t_00689,s_00689,2026-05-31T16:02,adopt_suggestion,sg_1db1778711,A
e_004339,u_0491,t_00689,s_00689,2026-05-31T16:03,adopt_suggestion,sg_5c5804c601,A
e_004340,u_0491,t_00689,s_00689,2026-05-31T16:04,adopt_suggestion,sg_6a8fa81bab,A
e_004341,u_0491,t_00689,s_00689,2026-05-31T16:04,export_report,,A
e_004342,u_0492,t_00690,s_00690,2026-06-19T17:29,visit_product,,B
e_004343,u_0492,t_00690,s_00690,2026-06-19T17:30,upload_resume,,B
e_004344,u_0492,t_00690,s_00690,2026-06-19T17:31,upload_jd,,B
e_004345,u_0492,t_00690,s_00690,2026-06-19T17:32,generate_suggestion,,B
e_004346,u_0492,t_00690,s_00690,2026-06-19T17:34,adopt_suggestion,sg_ea422fd2b0,B
e_004347,u_0492,t_00690,s_00690,2026-06-19T17:35,adopt_suggestion,sg_e87936b2a2,B
e_004348,u_0492,t_00690,s_00690,2026-06-19T17:36,adopt_suggestion,sg_7436f9463e,B
e_004349,u_0493,t_00691,s_00691,2026-05-29T13:35,visit_product,,B
e_004350,u_0494,t_00692,s_00692,2026-06-23T21:14,visit_product,,A
e_004351,u_0494,t_00692,s_00692,2026-06-23T21:15,upload_resume,,A
e_004352,u_0494,t_00692,s_00692,2026-06-23T21:16,upload_jd,,A
e_004353,u_0494,t_00692,s_00692,2026-06-23T21:17,generate_suggestion,,A
e_004354,u_0494,t_00692,s_00692,2026-06-23T21:19,adopt_suggestion,sg_49c34b82bf,A
e_004355,u_0494,t_00692,s_00692,2026-06-23T21:19,reject_suggestion,sg_3af0ebb97a,A
e_004356,u_0494,t_00692,s_00692,2026-06-23T21:20,adopt_suggestion,sg_a1e2f29f3d,A
e_004357,u_0495,t_00693,s_00693,2026-06-13T05:40,visit_product,,A
e_004358,u_0495,t_00693,s_00693,2026-06-13T05:41,upload_resume,,A
e_004359,u_0495,t_00693,s_00693,2026-06-13T05:42,upload_jd,,A
e_004360,u_0495,t_00693,s_00693,2026-06-13T05:43,generate_suggestion,,A
e_004361,u_0495,t_00693,s_00693,2026-06-13T05:45,reject_suggestion,sg_76d75d47df,A
e_004362,u_0495,t_00693,s_00693,2026-06-13T05:45,adopt_suggestion,sg_248d1700bc,A
e_004363,u_0495,t_00693,s_00693,2026-06-13T05:46,reject_suggestion,sg_5b3b9c94d9,A
e_004364,u_0496,t_00694,s_00694,2026-05-27T15:29,visit_product,,B
e_004365,u_0496,t_00694,s_00694,2026-05-27T15:30,upload_resume,,B
e_004366,u_0496,t_00694,s_00694,2026-05-27T15:31,upload_jd,,B
e_004367,u_0496,t_00694,s_00694,2026-05-27T15:32,generate_suggestion,,B
e_004368,u_0496,t_00694,s_00694,2026-05-27T15:34,adopt_suggestion,sg_6669ebda39,B
e_004369,u_0496,t_00694,s_00694,2026-05-27T15:35,adopt_suggestion,sg_d86392ba4d,B
e_004370,u_0496,t_00694,s_00694,2026-05-27T15:36,adopt_suggestion,sg_1f81ffb7d0,B
e_004371,u_0496,t_00694,s_00694,2026-05-27T15:37,adopt_suggestion,sg_6b646ae873,B
e_004372,u_0496,t_00694,s_00694,2026-05-27T15:38,adopt_suggestion,sg_73176c40ff,B
e_004373,u_0496,t_00694,s_00694,2026-05-27T15:39,adopt_suggestion,sg_e742bb69ef,B
e_004374,u_0496,t_00694,s_00694,2026-05-27T15:39,export_report,,B
e_004375,u_0496,t_00695,s_00695,2026-06-07T06:15,visit_product,,B
e_004376,u_0496,t_00695,s_00695,2026-06-07T06:16,upload_resume,,B
e_004377,u_0496,t_00695,s_00695,2026-06-07T06:17,upload_jd,,B
e_004378,u_0496,t_00696,s_00696,2026-06-16T23:37,visit_product,,B
e_004379,u_0497,t_00697,s_00697,2026-05-08T16:19,visit_product,,A
e_004380,u_0497,t_00697,s_00697,2026-05-08T16:20,upload_resume,,A
e_004381,u_0497,t_00697,s_00697,2026-05-08T16:21,upload_jd,,A
e_004382,u_0497,t_00697,s_00697,2026-05-08T16:22,generate_suggestion,,A
e_004383,u_0497,t_00697,s_00697,2026-05-08T16:24,adopt_suggestion,sg_541492608a,A
e_004384,u_0497,t_00697,s_00697,2026-05-08T16:25,adopt_suggestion,sg_ff716fb8f6,A
e_004385,u_0497,t_00697,s_00697,2026-05-08T16:24,reject_suggestion,sg_1f87fe874a,A
e_004386,u_0498,t_00698,s_00698,2026-06-23T08:07,visit_product,,A
e_004387,u_0498,t_00698,s_00698,2026-06-23T08:08,upload_resume,,A
e_004388,u_0498,t_00698,s_00698,2026-06-23T08:09,upload_jd,,A
e_004389,u_0498,t_00698,s_00698,2026-06-23T08:10,generate_suggestion,,A
